6,5*x1^3*x2 + 2*x1^3*x3 + 2*x1^3*x4 + 2*x1^2*x2^2 + 6*x1^2*x2*x4 + 6*x1^2*x3^2 + 5*x1^2*x4^2 + 2*x1*x2^2*x3 + 4*x1*x2*x3^2 + 2*x1*x2*x3*x4 + 6*x1*x2*x4^2 + x1*x3^3 + 3*x1*x3^2*x4 + 3*x1*x3*x4^2 + 4*x1*x4^3 + 4*x2^3*x3 + 3*x2^3*x4 + 4*x2^2*x3^2 + 4*x2^2*x3*x4 + 2*x2^2*x4^2 + 4*x2*x3^3 + 6*x2*x3^2*x4 + 5*x2*x3*x4^2 + 2*x3^3*x4 + x3^2*x4^2 + 4*x3*x4^3 + 6*x4^4
5,4*x1^3*x3 + 2*x1^3*x4 + 6*x1^2*x2^2 + 4*x1^2*x2*x3 + 5*x1^2*x2*x4 + 4*x1^2*x3^2 + 3*x1^2*x3*x4 + 6*x1^2*x4^2 + 4*x1*x2^3 + 4*x1*x2^2*x3 + 3*x1*x2^2*x4 + 4*x1*x2*x3^2 + 6*x1*x2*x3*x4 + 5*x1*x2*x4^2 + 2*x1*x3^3 + 6*x1*x3^2*x4 + x1*x3*x4^2 + 5*x1*x4^3 + 6*x2^3*x3 + 2*x2^3*x4 + 2*x2^2*x3^2 + 5*x2^2*x3*x4 + 2*x2*x4^3 + 6*x3^2*x4^2 + 6*x3*x4^3 + 3*x4^4
7,5*x1^3*x3 + 4*x1^2*x2^2 + 4*x1^2*x2*x3 + 3*x1^2*x2*x4 + 6*x1^2*x3^2 + 2*x1^2*x3*x4 + 2*x1^2*x4^2 + 2*x1*x2^3 + 2*x1*x2^2*x4 + 3*x1*x2*x3^2 + x1*x2*x3*x4 + 6*x1*x2*x4^2 + x1*x3^2*x4 + 4*x1*x3*x4^2 + 4*x2^3*x4 + x2^2*x3^2 + 2*x2^2*x3*x4 + x2^2*x4^2 + 5*x2*x3^3 + 6*x2*x3^2*x4 + 5*x2*x3*x4^2 + 5*x2*x4^3 + 5*x3^3*x4 + 4*x3^2*x4^2 + 5*x3*x4^3
3*x4^3 + 5*x4^4
5,2*x1^3*x2 + 5*x1^3*x4 + 2*x1^2*x2^2 + 6*x1^2*x2*x3 + 6*x1^2*x2*x4 + x1^2*x3^2 + 4*x1^2*x3*x4 + 5*x1^2*x4^2 + 6*x1*x2^2*x3 + 3*x1*x2^2*x4 + 4*x1*x2*x3^2 + 5*x1*x2*x3*x4 + 4*x1*x2*x4^2 + 6*x2^3*x3 + 2*x2^2*x3^2 + 5*x2^2*x3*x4 + 5*x2^2*x4^2 + 3*x2*x3^3 + 2*x2*x3^2*x4 + 2*x2*x3*x4^2 + 5*x2*x4^3 + 3*x3^2*x4^2 + 4*x3*x4^3 + 5*x4^4
5,4*x1^3*x2 + 6*x1^3*x3 + 3*x1^2*x2^2 + 3*x1^2*x2*x3 + 3*x1^2*x2*x4 + 3*x1^2*x3^2 + 2*x1^2*x3*x4 + 4*x1^2*x4^2 + 6*x1*x2^3 + 5*x1*x2^2*x3 + 2*x1*x2*x3^2 + 5*x1*x2*x3*x4 + 5*x1*x2*x4^2 + x1*x3^3 + 4*x1*x3^2*x4 + 6*x1*x3*x4^2 + 4*x2^3*x3 + 3*x2^3*x4 + x2^2*x3^2 + x2^2*x3*x4 + 3*x2^2*x4^2 + 3*x2*x3^3 + 2*x2*x3^2*x4 + x2*x3*x4^2 + x3^3*x4 + 3*x3^2*x4^2 + 4*x3*x4^3
5,x1^3*x3 + 2*x1^3*x4 + 3*x1^2*x2^2 + 4*x1^2*x2*x3 + 4*x1^2*x2*x4 + 6*x1^2*x3^2 + 2*x1^2*x3*x4 + 3*x1*x2^3 + 4*x1*x2^2*x3 + x1*x2^2*x4 + 6*x1*x2*x3*x4 + 2*x1*x2*x4^2 + 2*x1*x3^3 + 6*x1*x4^3 + 4*x2^3*x3 + x2^3*x4 + 3*x2^2*x3^2 + 5*x2^2*x3*x4 + 3*x2^2*x4^2 + 2*x2*x3^3 + 4*x2*x3^2*x4 + x2*x3*x4^2 + x2*x4^3 + 6*x3^3*x4 + 2*x3^2*x4^2 + 3*x3*x4^3 + 5*x4^4
5,x1^3*x2 + 3*x1^3*x4 + 6*x1^2*x2^2 + 2*x1^2*x2*x3 + 3*x1^2*x2*x4 + 4*x1^2*x3*x4 + 2*x1^2*x4^2 + 3*x1*x2^3 + 3*x1*x2^2*x3 + 4*x1*x2^2*x4 + 6*x1*x2*x3^2 + 5*x1*x2*x3*x4 + x1*x3^3 + 4*x1*x3^2*x4 + 4*x1*x3*x4^2 + 3*x1*x4^3 + 2*x2^3*x4 + 6*x2^2*x3^2 + 2*x2^2*x3*x4 + 5*x2^2*x4^2 + 3*x2*x3^3 + 5*x2*x3^2*x4 + 4*x2*x3*x4^2 + 3*x2*x4^3 + 5*x3^3*x4 + 6*x3^2*x4^2 + x3*x4^3 + 5*x4^4
5,x1^3*x2 + 5*x1^3*x4 + x1^2*x2^2 + 3*x1^2*x2*x3 + 5*x1^2*x2*x4 + 3*x1^2*x3*x4 + 4*x1^2*x4^2 + 4*x1*x2^3 + 4*x1*x2^2*x3 + 6*x1*x2*x3^2 + 4*x1*x2*x3*x4 + 2*x1*x2*x4^2 + 3*x1*x3^3 + x1*x3^2*x4 + 6*x1*x3*x4^2 + 5*x1*x4^3 + 6*x2^3*x3 + 3*x2^3*x4 + 3*x2^2*x3*x4 + 3*x2*x3^3 + 6*x2*x3^2*x4 + 4*x2*x3*x4^2 + 2*x2*x4^3 + 6*x3^3*x4 + 4*x3^2*x4^2 + 3*x3*x4^3 + 5*x4^4
5,2*x1^3*x2 + 2*x1^2*x2*x3 + x1^2*x2*x4 + 6*x1^2*x3^2 + 4*x1^2*x3*x4 + 4*x1*x2^3 + 3*x1*x2^2*x3 + 5*x1*x2^2*x4 + 4*x1*x2*x3^2 + 6*x1*x2*x3*x4 + 6*x1*x2*x4^2 + 5*x1*x3^3 + x1*x3^2*x4 + 6*x1*x3*x4^2 + 3*x1*x4^3 + 6*x2^3*x3 + 2*x2^3*x4 + 2*x2^2*x3*x4 + 4*x2^2*x4^2 + x2*x3^3 + 2*x2*x3^2*x4 + 2*x3^3*x4 + 2*x3^2*x4^2 + 4*x3*x4^3
5,4*x1^3*x2 + 3*x1^3*x3 + x1^2*x2^2 + 6*x1^2*x2*x3 + 5*x1^2*x2*x4 + 2*x1^2*x3^2 + 3*x1^2*x3*x4 + 4*x1^2*x4^2 + 2*x1*x2^3 + 4*x1*x2^2*x3 + 6*x1*x2^2*x4 + 5*x1*x2*x3^2 + 5*x1*x2*x3*x4 + 6*x1*x2*x4^2 + 3*x1*x3^2*x4 + 5*x1*x3*x4^2 + 3*x1*x4^3 + 4*x2^3*x3 + 3*x2^3*x4 + 2*x2^2*x3^2 + 3*x2^2*x4^2 + x2*x3^3 + 2*x2*x3^2*x4 + 2*x2*x4^3 + 5*x3^2*x4^2 + 3*x3*x4^3 + 5*x4^4
5,5*x1^3*x2 + 5*x1^3*x3 + 3*x1^3*x4 + x1^2*x2^2 + 3*x1^2*x2*x4 + 2*x1^2*x4^2 + 5*x1*x2^3 + x1*x2^2*x4 + 6*x1*x2*x3^2 + 6*x1*x2*x3*x4 + 3*x1*x3^3 + 5*x1*x3^2*x4 + 2*x1*x3*x4^2 + 5*x1*x4^3 + x2^3*x4 + x2^2*x3^2 + 3*x2^2*x3*x4 + 3*x2^2*x4^2 + 6*x2*x3^3 + 5*x2*x3^2*x4 + 4*x2*x3*x4^2 + 4*x2*x4^3 + 4*x3^2*x4^2 + 2*x3*x4^3 + 5*x4^4
5,x1^3*x2 + 3*x1^3*x3 + x1^3*x4 + 6*x1^2*x2^2 + 2*x1^2*x2*x3 + 5*x1^2*x2*x4 + 2*x1^2*x3^2 + 5*x1^2*x4^2 + 5*x1*x2^3 + x1*x2^2*x4 + 2*x1*x2*x3^2 + 6*x1*x2*x3*x4 + 6*x1*x2*x4^2 + x1*x3^3 + 5*x1*x3^2*x4 + 4*x1*x4^3 + 3*x2^3*x3 + 6*x2^3*x4 + 2*x2^2*x3^2 + 2*x2^2*x3*x4 + 2*x2^2*x4^2 + 6*x2*x3^3 + 3*x2*x3^2*x4 + 5*x2*x3*x4^2 + 4*x2*x4^3 + 3*x3^2*x4^2 + 3*x3*x4^3 + 6*x4^4
5,6*x1^3*x3 + 2*x1^3*x4 + 5*x1^2*x2*x4 + 5*x1^2*x3^2 + 6*x1^2*x3*x4 + 6*x1^2*x4^2 + 2*x1*x2^3 + 6*x1*x2^2*x3 + 2*x1*x2^2*x4 + 3*x1*x2*x3*x4 + 6*x1*x2*x4^2 + 6*x1*x3^3 + 4*x1*x3^2*x4 + 3*x1*x3*x4^2 + 3*x1*x4^3 + 2*x2^3*x3 + 3*x2^3*x4 + x2^2*x3^2 + 3*x2^2*x3*x4 + 6*x2^2*x4^2 + 4*x2*x3^3 + x2*x3^2*x4 + 5*x2*x3*x4^2 + 2*x2*x4^3 + 4*x3^3*x4 + 3*x3*x4^3 + 4*x4^4
5,3*x1^3*x2 + 4*x1^3*x3 + x1^3*x4 + 2*x1^2*x2^2 + 5*x1^2*x2*x3 + 3*x1^2*x2*x4 + 3*x1^2*x3^2 + 2*x1^2*x3*x4 + 2*x1^2*x4^2 + x1*x2^2*x3 + 5*x1*x2^2*x4 + 2*x1*x2*x3^2 + x1*x2*x3*x4 + 4*x1*x2*x4^2 + x1*x3^3 + 4*x1*x3*x4^2 + 3*x2^3*x4 + 4*x2^2*x3^2 + x2^2*x3*x4 + 6*x2*x3^3 + 5*x2*x3^2*x4 + 4*x2*x3*x4^2 + x2*x4^3 + 2*x3^3*x4 + 6*x3^2*x4^2 + 6*x3*x4^3 + 2*x4^4
5,5*x1^3*x2 + 5*x1^3*x3 + 4*x1^3*x4 + 6*x1^2*x2*x3 + 4*x1^2*x2*x4 + 3*x1^2*x3^2 + 4*x1^2*x3*x4 + 6*x1^2*x4^2 + x1*x2^3 + 2*x1*x2^2*x4 + 6*x1*x2*x3^2 + 6*x1*x2*x3*x4 + 4*x1*x2*x4^2 + 5*x1*x3*x4^2 + 5*x1*x4^3 + 3*x2^3*x3 + x2^3*x4 + x2^2*x3^2 + 4*x2^2*x3*x4 + 5*x2^2*x4^2 + 4*x2*x3^3 + 5*x2*x3^2*x4 + 5*x2*x3*x4^2 + 3*x2*x4^3 + 3*x3^3*x4 + 5*x3^2*x4^2 + 4*x3*x4^3 + 3*x4^4
5,2*x1^3*x2 + 4*x1^3*x4 + 4*x1^2*x2^2 + 4*x1^2*x2*x3 + 2*x1^2*x2*x4 + x1^2*x3^2 + 3*x1^2*x3*x4 + 4*x1*x2^3 + x1*x2^2*x3 + 4*x1*x2^2*x4 + 5*x1*x2*x3^2 + x1*x2*x3*x4 + 6*x1*x2*x4^2 + x1*x3^3 + 5*x1*x3^2*x4 + x1*x3*x4^2 + 4*x1*x4^3 + 4*x2^3*x3 + 4*x2^3*x4 + 5*x2^2*x3^2 + 2*x2^2*x3*x4 + 3*x2^2*x4^2 + x2*x3^3 + 2*x2*x3^2*x4 + x2*x3*x4^2 + x2*x4^3 + 5*x3^3*x4 + 5*x3^2*x4^2 + 6*x3*x4^3 + 3*x4^4
5,4*x1^3*x2 + 3*x1^3*x3 + x1^3*x4 + 4*x1^2*x2^2 + 2*x1^2*x2*x3 + 3*x1^2*x2*x4 + 3*x1^2*x3^2 + 5*x1^2*x3*x4 + 6*x1^2*x4^2 + 3*x1*x2^3 + 2*x1*x2^2*x3 + 5*x1*x2^2*x4 + 3*x1*x2*x3*x4 + 6*x1*x2*x4^2 + 4*x1*x3^3 + 5*x1*x3^2*x4 + 3*x2^3*x3 + x2^3*x4 + 4*x2^2*x3*x4 + 6*x2^2*x4^2 + 5*x2*x3^3 + 3*x2*x3^2*x4 + x2*x3*x4^2 + 3*x2*x4^3 + 3*x3^3*x4 + 2*x3^2*x4^2 + 3*x3*x4^3 + 2*x4^4
5,3*x1^3*x2 + x1^3*x3 + 4*x1^3*x4 + 2*x1^2*x2^2 + 6*x1^2*x2*x3 + x1^2*x2*x4 + 2*x1^2*x3^2 + 3*x1^2*x4^2 + 3*x1*x2^3 + 2*x1*x2^2*x3 + 5*x1*x2^2*x4 + x1*x2*x3^2 + 6*x1*x2*x3*x4 + 5*x1*x2*x4^2 + 5*x1*x3^3 + 6*x1*x3^2*x4 + x1*x3*x4^2 + 6*x1*x4^3 + 2*x2^3*x3 + 2*x2^3*x4 + 6*x2^2*x3^2 + 2*x2^2*x3*x4 + x2*x3^3 + 6*x2*x3^2*x4 + x2*x3*x4^2 + x3^2*x4^2 + 6*x3*x4^3 + x4^4
5,x1^3*x2 + 5*x1^3*x3 + x1^2*x2^2 + 3*x1^2*x2*x3 + 3*x1^2*x2*x4 + 5*x1^2*x3^2 + 2*x1^2*x4^2 + 4*x1*x2^3 + 3*x1*x2^2*x3 + 4*x1*x2^2*x4 + 3*x1*x2*x3^2 + x1*x2*x3*x4 + 2*x1*x3^3 + 4*x1*x3^2*x4 + x1*x3*x4^2 + 5*x1*x4^3 + 6*x2^3*x3 + 4*x2^3*x4 + 5*x2^2*x3^2 + 3*x2^2*x3*x4 + 3*x2^2*x4^2 + 5*x2*x3^3 + 6*x2*x3^2*x4 + 5*x2*x3*x4^2 + 4*x2*x4^3 + 2*x3^3*x4 + 6*x3^2*x4^2
5,2*x1^3*x2 + x1^3*x3 + 3*x1^3*x4 + 6*x1^2*x2^2 + 4*x1^2*x2*x3 + x1^2*x2*x4 + 4*x1^2*x3^2 + 3*x1^2*x3*x4 + 6*x1^2*x4^2 + 3*x1*x2^3 + 4*x1*x2^2*x3 + 4*x1*x2^2*x4 + x1*x2*x3^2 + x1*x2*x3*x4 + 3*x1*x2*x4^2 + 4*x1*x3^3 + x1*x3^2*x4 + 4*x1*x3*x4^2 + 5*x1*x4^3 + 3*x2^3*x3 + x2^2*x3^2 + 3*x2^2*x3*x4 + 3*x2^2*x4^2 + 2*x2*x3^3 + 5*x2*x3^2*x4 + 6*x2*x3*x4^2 + x2*x4^3 + 6*x3^3*x4 + 4*x3^2*x4^2 + 5*x3*x4^3 + 2*x4^4
5,x1^3*x2 + 5*x1^3*x3 + 3*x1^3*x4 + 2*x1^2*x2^2 + 3*x1^2*x2*x3 + 5*x1^2*x2*x4 + 4*x1^2*x3^2 + 6*x1^2*x3*x4 + 4*x1^2*x4^2 + x1*x2^3 + 2*x1*x2^2*x3 + x1*x2^2*x4 + 6*x1*x2*x3^2 + 6*x1*x2*x4^2 + 6*x1*x3^3 + 5*x1*x3^2*x4 + x1*x3*x4^2 + 3*x1*x4^3 + 4*x2^3*x3 + 5*x2^2*x3^2 + 2*x2^2*x3*x4 + x2^2*x4^2 + 2*x2*x3^3 + 5*x2*x3^2*x4 + 4*x2*x4^3 + 2*x4^4
5,3*x1^3*x2 + 5*x1^3*x4 + 5*x1^2*x2^2 + x1^2*x2*x3 + 6*x1^2*x2*x4 + 3*x1^2*x3*x4 + x1^2*x4^2 + 4*x1*x2^3 + 6*x1*x2^2*x3 + 6*x1*x2^2*x4 + 4*x1*x2*x3^2 + 6*x1*x2*x3*x4 + 3*x1*x2*x4^2 + x1*x3^3 + 4*x1*x3^2*x4 + 5*x1*x3*x4^2 + 6*x1*x4^3 + 5*x2^3*x4 + 3*x2^2*x3^2 + 3*x2^2*x3*x4 + x2^2*x4^2 + x2*x3^3 + x2*x3^2*x4 + x2*x3*x4^2 + 2*x2*x4^3 + 6*x3^3*x4 + 3*x3^2*x4^2 + 2*x3*x4^3 + 2*x4^4
5,6*x1^3*x3 + 5*x1^3*x4 + 2*x1^2*x2^2 + 2*x1^2*x2*x3 + 2*x1^2*x2*x4 + 5*x1^2*x3*x4 + 4*x1*x2^2*x3 + 6*x1*x2*x3^2 + 4*x1*x2*x3*x4 + x1*x2*x4^2 + 5*x1*x3^3 + x1*x3^2*x4 + 5*x1*x3*x4^2 + 5*x1*x4^3 + 5*x2^3*x3 + 6*x2^2*x3*x4 + 2*x2^2*x4^2 + 6*x2*x3^3 + 3*x2*x3^2*x4 + 5*x2*x3*x4^2 + 5*x2*x4^3 + x3^3*x4 + 3*x3^2*x4^2 + 6*x3*x4^3 + x4^4
5,2*x1^3*x2 + x1^3*x3 + 3*x1^2*x2^2 + 6*x1^2*x3^2 + 4*x1^2*x3*x4 + 4*x1^2*x4^2 + 4*x1*x2^3 + 4*x1*x2^2*x3 + 6*x1*x2^2*x4 + x1*x2*x3^2 + 5*x1*x2*x3*x4 + 6*x1*x2*x4^2 + x1*x3^3 + 2*x1*x3^2*x4 + 4*x1*x3*x4^2 + x1*x4^3 + 3*x2^3*x3 + 5*x2^3*x4 + 6*x2^2*x3^2 + 6*x2^2*x3*x4 + 2*x2^2*x4^2 + 2*x2*x3^3 + 4*x2*x3^2*x4 + 6*x2*x4^3 + 6*x3^3*x4 + x3^2*x4^2 + x3*x4^3 + 2*x4^4
5,6*x1^3*x2 + 3*x1^3*x3 + 6*x1^3*x4 + 2*x1^2*x2^2 + x1^2*x2*x4 + 6*x1^2*x3^2 + 4*x1^2*x4^2 + 4*x1*x2^3 + 6*x1*x2^2*x3 + 6*x1*x2^2*x4 + 6*x1*x2*x3^2 + 6*x1*x2*x3*x4 + 6*x1*x2*x4^2 + 4*x1*x3^3 + 3*x1*x3^2*x4 + 4*x1*x3*x4^2 + 5*x1*x4^3 + 5*x2^3*x3 + 3*x2^3*x4 + x2^2*x3^2 + 3*x2^2*x3*x4 + 5*x2^2*x4^2 + 4*x2*x3^3 + 5*x2*x3^2*x4 + 4*x2*x3*x4^2 + 2*x2*x4^3 + x3^2*x4^2 + 6*x3*x4^3 + 5*x4^4
5,5*x1^3*x2 + x1^3*x3 + 6*x1^3*x4 + 6*x1^2*x2*x3 + x1^2*x2*x4 + 3*x1^2*x3^2 + 4*x1^2*x3*x4 + 6*x1^2*x4^2 + 6*x1*x2^3 + x1*x2^2*x3 + 4*x1*x2^2*x4 + 6*x1*x2*x4^2 + 2*x1*x3^2*x4 + 2*x1*x3*x4^2 + 6*x1*x4^3 + 4*x2^3*x3 + 6*x2^2*x3^2 + 4*x2^2*x4^2 + 3*x2*x3^2*x4 + 4*x2*x3*x4^2 + 6*x2*x4^3 + x3^3*x4 + 4*x3*x4^3 + x4^4
5,4*x1^3*x2 + 3*x1^3*x3 + x1^3*x4 + 4*x1^2*x2^2 + 4*x1^2*x2*x3 + 6*x1^2*x2*x4 + 2*x1^2*x3^2 + x1^2*x3*x4 + 2*x1^2*x4^2 + 2*x1*x2^3 + x1*x2^2*x3 + 4*x1*x2*x3^2 + 2*x1*x2*x3*x4 + 5*x1*x2*x4^2 + 3*x1*x3^3 + 4*x1*x3*x4^2 + 2*x2^2*x3*x4 + 2*x2^2*x4^2 + 2*x2*x3^3 + x2*x3^2*x4 + 5*x2*x3*x4^2 + 3*x2*x4^3 + 6*x3^3*x4 + 2*x3^2*x4^2 + 4*x3*x4^3 + 5*x4^4
5,3*x1^3*x2 + 4*x1^3*x4 + 6*x1^2*x2^2 + x1^2*x2*x3 + 2*x1^2*x3^2 + 6*x1^2*x3*x4 + 2*x1^2*x4^2 + 2*x1*x2^3 + 6*x1*x2^2*x3 + 4*x1*x2^2*x4 + 6*x1*x2*x3^2 + 6*x1*x2*x3*x4 + 2*x1*x3^3 + 3*x1*x3*x4^2 + 2*x1*x4^3 + 3*x2^3*x3 + 5*x2^3*x4 + 4*x2^2*x3^2 + 5*x2^2*x3*x4 + 2*x2^2*x4^2 + 4*x2*x3^2*x4 + 4*x2*x3*x4^2 + 6*x2*x4^3 + x3^3*x4 + 6*x3^2*x4^2 + x3*x4^3 + 6*x4^4
