7,x1^4 + 4*x1^3*x4 + 2*x1^2*x2^2 + 2*x1^2*x3^2 + x1^2*x3*x4 + 3*x1^2*x4^2 + x1*x2^3 + 4*x1*x2^2*x4 + 4*x1*x2*x3*x4 + 3*x1*x2*x4^2 + x1*x3^3 + 2*x1*x4^3 + 3*x2^2*x3*x4 + 2*x2*x3*x4^2 + x3^2*x4^2 + 4*x3*x4^3
7,x1^4 + 2*x1^3*x2 + 4*x1^2*x2^2 + 4*x1^2*x2*x3 + 4*x1^2*x3^2 + 3*x1^2*x4^2 + 2*x1*x2^2*x3 + 3*x1*x2*x3^2 + 4*x1*x2*x4^2 + x1*x3^2*x4 + 4*x1*x3*x4^2 + 2*x2^3*x4 + 2*x2^2*x3^2 + 2*x2^2*x4^2 + x2*x3^2*x4 + 2*x2*x4^3 + 3*x3^4 + 2*x3^3*x4 + x3*x4^3
7,3*x1^4 + x1^3*x4 + 4*x1^2*x2^2 + x1^2*x2*x3 + 4*x1^2*x3^2 + x1^2*x3*x4 + 4*x1^2*x4^2 + 2*x1*x2^2*x3 + x1*x2^2*x4 + 3*x1*x2*x3^2 + 3*x2^4 + x2^3*x3 + x2^3*x4 + 4*x2^2*x3^2 + 4*x2*x3^3 + x4^4
8,x1^4 + 4*x1^3*x2 + x1^3*x4 + 4*x1^2*x2*x3 + 3*x1^2*x3*x4 + 4*x1^2*x4^2 + 4*x1*x2^3 + 2*x1*x2^2*x3 + 3*x1*x2*x3^2 + 2*x1*x3^3 + 3*x1*x4^3 + 4*x2^4 + 2*x2^3*x3 + x2^2*x3^2 + 2*x2^2*x3*x4 + 4*x2*x3^2*x4 + 3*x2*x3*x4^2 + 4*x3^3*x4 + x3^2*x4^2 + 4*x3*x4^3 + 2*x4^4
7,4*x1^4 + 3*x1^3*x3 + x1^3*x4 + x1^2*x2^2 + 4*x1^2*x4^2 + x1*x2^3 + x1*x2^2*x3 + 4*x1*x2*x3^2 + 4*x2^3*x4 + 3*x2^2*x3^2 + 3*x2^2*x4^2 + 2*x2*x3^3 + x3^4 + x3*x4^3 + 2*x4^4
7,x1^3*x4 + 3*x1^2*x2^2 + 2*x1^2*x2*x3 + 2*x1^2*x4^2 + x1*x2^2*x3 + 4*x1*x2^2*x4 + 3*x1*x2*x3^2 + 4*x1*x2*x4^2 + 4*x2^3*x3 + x2^3*x4 + 2*x2^2*x3^2 + 3*x2^2*x4^2 + 3*x2*x3^3 + 2*x2*x3*x4^2 + 2*x3^3*x4 + 4*x3*x4^3 + x4^4
7,2*x1^4 + 2*x1^3*x2 + 4*x1*x2*x4^2 + x1*x3*x4^2 + x1*x4^3 + 2*x2^4 + x3^4
9,x1^4 + x1^3*x3 + 2*x1^2*x2^2 + 2*x1^2*x2*x3 + x1^2*x2*x4 + 2*x1^2*x4^2 + 3*x1*x2^2*x3 + x1*x2^2*x4 + 2*x1*x2*x3^2 + 2*x1*x2*x4^2 + 3*x2^4 + 3*x2^3*x4 + 2*x2^2*x3^2 + x2*x3*x4^2 + 3*x3^3*x4 + 2*x3*x4^3 + 4*x4^4
9,4*x1^3*x4 + 4*x1*x2^2*x3 + x2*x4^3 + 4*x3^4
7,3*x1^3*x3 + x1^3*x4 + 4*x1^2*x2^2 + 3*x1^2*x3^2 + 4*x1^2*x4^2 + x1*x2^2*x4 + 3*x1*x2*x3^2 + 4*x1*x3^3 + 3*x1*x3^2*x4 + x1*x3*x4^2 + 4*x2^4 + 4*x2^3*x4 + x2^2*x3*x4 + 4*x2^2*x4^2 + 3*x2*x3^3 + 4*x3^4 + 4*x3^3*x4 + 4*x3^2*x4^2 + 2*x4^4
7,3*x1^3*x2 + x1^2*x2^2 + 3*x1^2*x2*x3 + 4*x1^2*x2*x4 + 4*x1^2*x3^2 + 3*x1^2*x4^2 + 2*x1*x2^3 + 3*x1*x2^2*x3 + 4*x1*x2^2*x4 + x1*x2*x3^2 + 2*x1*x2*x3*x4 + 3*x1*x2*x4^2 + 2*x1*x3*x4^2 + 4*x2^3*x4 + 2*x2*x3^3 + x2*x3^2*x4 + 4*x2*x3*x4^2 + x2*x4^3 + 3*x3*x4^3
7,x1^4 + x1^3*x2 + 3*x1^3*x4 + x1^2*x2*x4 + x1^2*x3^2 + 2*x1*x2*x3*x4 + 3*x1*x2*x4^2 + 3*x1*x3^3 + 4*x2^3*x3 + 2*x2^3*x4 + 4*x2^2*x3^2 + 2*x2^2*x3*x4 + 3*x2^2*x4^2 + 2*x2*x3^2*x4 + 4*x2*x4^3 + 4*x3^4 + 2*x3^3*x4
9,3*x1^2*x3*x4 + 2*x1*x2^3 + 2*x2*x3^3 + 4*x4^4
7,x1^4 + 2*x1^2*x2^2 + x1^2*x3^2 + 3*x1*x2^3 + 2*x1*x2*x4^2 + 3*x2^4 + x2^2*x3^2 + 4*x2^2*x3*x4 + 3*x2*x3^2*x4 + 4*x2*x3*x4^2 + 4*x2*x4^3 + 2*x3^4 + 3*x3^2*x4^2
7,2*x1^3*x2 + x1*x2*x3*x4 + x1*x3^3 + x1*x4^3 + 3*x2^2*x4^2 + 2*x2*x3^3 + x3^3*x4
7,x1^3*x4 + 3*x1^2*x3^2 + 4*x1*x2*x3*x4 + 3*x1*x2*x4^2 + 2*x2^4 + 3*x2^3*x3 + 4*x2^3*x4 + x2^2*x3^2 + 3*x2^2*x3*x4 + 2*x2^2*x4^2 + x2*x3^3 + x2*x3^2*x4 + 3*x2*x3*x4^2 + 3*x2*x4^3 + 3*x4^4
7,4*x1^3*x2 + 4*x1^3*x4 + 3*x1^2*x2*x4 + 2*x1^2*x3^2 + 2*x1*x2*x3^2 + x1*x2*x4^2 + 2*x1*x3*x4^2 + 2*x2^4 + 3*x2*x3^2*x4 + x2*x3*x4^2 + 2*x2*x4^3 + x3^4 + 4*x3^2*x4^2 + 4*x3*x4^3 + 3*x4^4
7,2*x1^3*x2 + 4*x1^2*x2^2 + 3*x1^2*x2*x3 + x1^2*x2*x4 + x1^2*x3*x4 + x1^2*x4^2 + 2*x1*x2^2*x4 + 2*x1*x2*x4^2 + x1*x3*x4^2 + x1*x4^3 + 4*x2^3*x4 + 3*x2^2*x3^2 + 2*x2^2*x3*x4 + 4*x2^2*x4^2 + 4*x2*x3^2*x4 + 2*x3^3*x4 + 2*x3^2*x4^2 + 2*x3*x4^3
7,4*x1^4 + x1^3*x3 + x1^2*x2*x3 + x1^2*x2*x4 + 3*x1^2*x3^2 + x1^2*x4^2 + 3*x1*x2^3 + x1*x2^2*x4 + x2^4 + 3*x2^3*x4 + x2^2*x3^2 + 3*x2^2*x3*x4 + 3*x2^2*x4^2 + 3*x2*x3*x4^2 + 4*x3^3*x4 + 2*x3^2*x4^2 + 2*x3*x4^3 + 3*x4^4
7,3*x1^3*x3 + 3*x1^3*x4 + 3*x1^2*x2*x4 + 2*x1^2*x3*x4 + 4*x1*x2^3 + 2*x1*x2^2*x4 + 3*x1*x2*x3^2 + x2^2*x3*x4 + x2^2*x4^2 + 3*x2*x3^3 + 3*x2*x3^2*x4 + 4*x2*x3*x4^2 + 2*x3*x4^3
7,3*x1^4 + 4*x1^2*x2^2 + 2*x1^2*x2*x3 + 2*x1^2*x3*x4 + 2*x1*x2*x3*x4 + 3*x1*x2*x4^2 + x1*x3^3 + 3*x1*x3*x4^2 + x1*x4^3 + 4*x2^3*x4 + 2*x2^2*x3^2 + x2^2*x4^2 + 3*x2*x3^3 + 2*x2*x3^2*x4 + 2*x2*x4^3
7,3*x1^3*x2 + x1^2*x3^2 + 4*x1^2*x3*x4 + 2*x1*x2^2*x4 + x1*x3^3 + 3*x1*x3^2*x4 + 3*x1*x3*x4^2 + 3*x2^3*x3 + 3*x2^2*x3*x4 + 4*x2*x3^3 + 2*x2*x3*x4^2 + 3*x4^4
7,3*x1^3*x4 + x1^2*x3^2 + 3*x1^2*x3*x4 + 4*x1*x2*x4^2 + 3*x1*x4^3 + 4*x2^4 + 3*x2^2*x4^2 + 4*x2*x3^2*x4 + 2*x3*x4^3
8,x1^4 + 2*x1*x2*x3^2 + 4*x1*x3^2*x4 + 2*x2^3*x3 + 3*x4^4
7,4*x1^3*x2 + 3*x1^3*x3 + 4*x1^2*x2^2 + 4*x1^2*x2*x4 + 4*x1^2*x3^2 + 2*x1*x2^2*x4 + 3*x1*x2*x3^2 + 4*x1*x2*x4^2 + 4*x1*x3*x4^2 + 3*x2^3*x4 + 2*x2*x3^3 + 4*x2*x3^2*x4 + x3^3*x4 + 4*x3*x4^3 + x4^4
8,x1^4 + 2*x1^2*x2*x4 + x1*x2^2*x4 + 4*x1*x3^3 + x2^4 + 2*x2^2*x4^2 + 3*x4^4
9,x1^4 + 2*x1*x2^2*x4 + x2*x3^3 + 3*x3*x4^3
9,4*x1^3*x2 + 3*x1^3*x4 + 4*x1^2*x2*x4 + 2*x1^2*x3^2 + 3*x1*x2*x3*x4 + 2*x1*x3^3 + 3*x1*x3*x4^2 + 4*x2^4 + x2^2*x3^2 + 2*x2^2*x3*x4 + x2^2*x4^2 + 3*x2*x3^3 + 4*x2*x3^2*x4 + x2*x3*x4^2 + 2*x3^4 + 2*x3^2*x4^2 + 4*x3*x4^3
8,2*x1^4 + 4*x1^3*x2 + 2*x1^2*x2*x4 + 2*x1^2*x3^2 + 4*x1^2*x3*x4 + 2*x1*x2^3 + 3*x1*x3^3 + 2*x1*x4^3 + 2*x2^4 + x2^2*x3^2 + 3*x2*x3^2*x4 + 4*x4^4
7,x1^4 + 3*x1^3*x3 + x1^2*x2*x4 + 3*x1^2*x3*x4 + 3*x1^2*x4^2 + 3*x1*x2^3 + 4*x1*x2^2*x3 + 2*x1*x2^2*x4 + 2*x1*x2*x3^2 + x1*x2*x4^2 + x1*x3^2*x4 + 4*x1*x4^3 + x2^3*x3 + 3*x2^2*x3^2 + 4*x2^2*x3*x4 + x2^2*x4^2 + 3*x2*x3^2*x4 + 3*x2*x3*x4^2 + 3*x3^4 + 2*x3^3*x4 + 2*x3^2*x4^2 + 4*x3*x4^3 + x4^4
8,4*x1^3*x3 + 2*x1*x3^2*x4 + 3*x2^4 + 4*x2*x3^2*x4 + 4*x4^4
7,3*x1^4 + 3*x1^3*x2 + 3*x1^3*x3 + 2*x1^2*x2^2 + 2*x1^2*x2*x3 + x1^2*x3*x4 + 2*x1^2*x4^2 + 2*x1*x2^3 + 3*x1*x2^2*x3 + 2*x1*x2*x3^2 + x1*x2*x4^2 + 4*x1*x3^2*x4 + 3*x1*x4^3 + 2*x2^4 + 4*x2^3*x3 + 4*x2^3*x4 + 4*x2^2*x3^2 + 4*x2^2*x4^2 + x2*x3^3 + 4*x2*x4^3 + 3*x3^3*x4 + 2*x3^2*x4^2 + x4^4
8,4*x1^3*x2 + x1^2*x2*x4 + x1*x3^3 + 3*x2^3*x4 + 3*x4^4
9,2*x1^2*x2*x4 + x1*x3^3 + 2*x2^3*x3 + 2*x4^4
7,2*x1^4 + 2*x1^3*x3 + 2*x1^2*x2^2 + 4*x1^2*x2*x3 + 4*x1^2*x2*x4 + x1^2*x3^2 + 2*x1^2*x3*x4 + 2*x1*x2^3 + x1*x2*x4^2 + 4*x1*x3^2*x4 + 2*x1*x4^3 + 4*x2^2*x3*x4 + x2*x3*x4^2 + 4*x2*x4^3 + x3^4
7,4*x1^3*x2 + 3*x1^3*x3 + x1^2*x2^2 + 3*x1^2*x2*x3 + 3*x1^2*x3*x4 + 3*x1*x2*x3^2 + x1*x2*x3*x4 + x1*x3^3 + 4*x1*x4^3 + 2*x2^3*x3 + 2*x2^3*x4 + 4*x2^2*x3^2 + 4*x2^2*x3*x4 + 3*x2*x3^3 + 3*x3^4 + 4*x3^2*x4^2 + x4^4
9,2*x1^3*x2 + 4*x1*x3^2*x4 + 3*x2^3*x3 + x4^4
9,x1^4 + 2*x1^2*x2*x3 + 3*x1^2*x2*x4 + x1*x2^2*x3 + 3*x1*x3^3 + 4*x1*x3^2*x4 + 2*x1*x4^3 + x2^3*x4 + 2*x2*x3*x4^2 + 4*x2*x4^3 + x3^4
7,2*x1^3*x2 + 3*x1^2*x2^2 + 3*x1*x2*x3^2 + x1*x3^2*x4 + x1*x4^3 + 4*x2^2*x4^2 + 2*x2*x3^3 + 2*x2*x3^2*x4 + x3^2*x4^2
7,3*x1^3*x3 + 2*x1^3*x4 + 2*x1^2*x2*x3 + 4*x1^2*x2*x4 + x1^2*x4^2 + x1*x2^3 + x1*x2^2*x3 + 3*x1*x2^2*x4 + 3*x1*x2*x3*x4 + x1*x3^3 + 3*x2^3*x4 + x2^2*x3*x4 + 4*x2*x3^3 + 4*x2*x3^2*x4 + x2*x3*x4^2 + 4*x3^4 + x4^4
8,2*x1^3*x2 + 4*x2^3*x4 + 4*x2^2*x3*x4 + 3*x3^4 + 2*x3*x4^3
7,x1^3*x2 + 2*x1^3*x3 + 2*x1^2*x2*x4 + 3*x1^2*x3^2 + 4*x1^2*x3*x4 + 3*x1*x2^3 + 4*x1*x2*x3^2 + 2*x1*x3^2*x4 + 3*x1*x4^3 + 2*x2^4 + 3*x2^2*x3^2 + 3*x2^2*x3*x4 + 3*x2^2*x4^2 + 2*x2*x3^2*x4 + 2*x2*x3*x4^2 + 4*x2*x4^3 + x3^4 + 4*x3^3*x4 + 3*x3^2*x4^2 + 3*x3*x4^3 + 4*x4^4
7,2*x1^4 + 2*x1^3*x2 + 3*x1^2*x2^2 + 2*x1*x2^2*x4 + 4*x1*x2*x3*x4 + 2*x1*x2*x4^2 + 2*x1*x3*x4^2 + 3*x1*x4^3 + 4*x2^4 + x2^3*x3 + 4*x2^3*x4 + 3*x2^2*x3^2 + 4*x2*x3^3 + 2*x3^4 + x3^2*x4^2
7,x1^4 + 2*x1^2*x2*x4 + x1^2*x3^2 + 3*x1^2*x3*x4 + 2*x1*x2^3 + 3*x1*x2*x3*x4 + x2^3*x3 + 3*x2^2*x3*x4 + x2^2*x4^2 + x2*x3^2*x4 + 4*x2*x3*x4^2 + 4*x3^4 + 3*x3^3*x4
9,x1^3*x4 + 3*x1*x2*x3^2 + 3*x2^4 + 4*x3*x4^3
8,x1^3*x3 + 3*x1^2*x2^2 + 2*x1^2*x2*x3 + 2*x1^2*x3^2 + x1^2*x4^2 + 4*x1*x2^3 + 3*x1*x2^2*x3 + 4*x1*x2*x3^2 + 3*x1*x3^3 + 2*x1*x3^2*x4 + x2^4 + x2^3*x3 + 3*x2^3*x4 + 2*x2^2*x3^2 + 3*x2^2*x3*x4 + 2*x2^2*x4^2 + 2*x2*x3^2*x4 + 4*x2*x3*x4^2 + x3^4 + 2*x3^3*x4 + 2*x3*x4^3
7,2*x1^4 + 2*x1^3*x2 + 3*x1^3*x4 + 3*x1^2*x2^2 + 3*x1^2*x2*x4 + 3*x1^2*x3*x4 + x1*x2*x3^2 + 4*x1*x2*x3*x4 + x1*x3*x4^2 + x2^2*x3^2 + 2*x2*x3^2*x4 + 4*x2*x3*x4^2 + 4*x2*x4^3 + 2*x3^4 + 2*x3^3*x4
9,4*x1^2*x2*x3 + 4*x1*x4^3 + x2^4 + x3^3*x4
8,4*x1^4 + 3*x1^3*x2 + x1^2*x4^2 + 2*x1*x2^3 + 2*x1*x2*x3^2 + 2*x1*x2*x3*x4 + 3*x1*x2*x4^2 + 3*x2^4 + 2*x2^3*x3 + 3*x2^2*x3^2 + 3*x2^2*x3*x4 + x2^2*x4^2 + 3*x2*x3^3 + x2*x3^2*x4 + 4*x3^4 + 4*x3^3*x4 + 2*x3*x4^3
7,3*x1^3*x2 + x1^3*x3 + 3*x1^2*x2^2 + 2*x1^2*x2*x4 + 4*x1*x2^2*x3 + 4*x1*x2*x3^2 + 4*x1*x2*x4^2 + 3*x1*x3^3 + 3*x1*x3^2*x4 + 2*x1*x4^3 + 2*x2^4 + 3*x2^2*x3*x4 + 2*x2^2*x4^2 + 2*x2*x3^3 + 4*x2*x3^2*x4 + 4*x2*x4^3 + 3*x3^2*x4^2 + 3*x3*x4^3 + x4^4
7,4*x1^3*x4 + 2*x1^2*x2*x3 + 2*x1*x2^3 + x1*x2^2*x3 + 2*x1*x3*x4^2 + 4*x1*x4^3 + 3*x2^2*x3^2 + 2*x2*x4^3 + 3*x3^3*x4 + x3*x4^3 + 2*x4^4
8,4*x1^4 + x1*x2*x3^2 + 4*x2^4 + x2^3*x3 + 4*x3*x4^3
7,2*x1^3*x4 + 3*x1^2*x2^2 + 3*x1^2*x2*x3 + 4*x1*x2^3 + 3*x1*x2^2*x3 + x1*x2*x3*x4 + 2*x1*x3^2*x4 + x1*x3*x4^2 + x2^2*x4^2 + 4*x2*x3^3 + 4*x3^3*x4 + 4*x3*x4^3
7,x1^4 + 2*x1^2*x2*x3 + 2*x1^2*x3*x4 + 4*x1*x2^2*x4 + 4*x1*x2*x3*x4 + 4*x1*x2*x4^2 + x1*x3^3 + 4*x1*x3*x4^2 + 4*x2^4 + 3*x2^3*x4 + 4*x2^2*x4^2 + x2*x3^3 + 4*x2*x3*x4^2 + 2*x3^2*x4^2 + x4^4
8,2*x1^3*x4 + 4*x2^4 + 3*x2^3*x4 + 4*x2*x3*x4^2 + 4*x3^4
8,x1^3*x2 + 3*x1*x2^2*x4 + 2*x2^2*x3*x4 + 4*x3^4 + 4*x4^4
7,2*x1^3*x2 + 2*x1^3*x3 + 2*x1^2*x2*x3 + 2*x1^2*x2*x4 + 4*x1^2*x4^2 + 4*x1*x2*x3*x4 + x1*x2*x4^2 + x1*x3^2*x4 + x1*x4^3 + 3*x2^4 + 4*x2^2*x3^2 + x2*x3^3 + 4*x2*x3*x4^2 + 3*x3^4 + x3^2*x4^2
7,4*x1^4 + 4*x1^3*x3 + 3*x1^3*x4 + 3*x1^2*x3^2 + 4*x1^2*x3*x4 + 2*x1*x2^2*x3 + 4*x1*x2^2*x4 + 2*x1*x2*x3^2 + 3*x1*x2*x4^2 + x1*x3^2*x4 + x2^3*x4 + x3^2*x4^2 + 2*x4^4
8,2*x1^4 + x1^3*x3 + x1^2*x3^2 + 3*x1^2*x3*x4 + 4*x2^3*x4 + 2*x3^4 + 3*x3^3*x4 + 2*x3*x4^3 + 3*x4^4
7,x1^4 + 3*x1^3*x3 + 2*x1^3*x4 + x1^2*x2^2 + 2*x1^2*x3*x4 + 3*x1*x2^3 + 3*x1*x2^2*x4 + 4*x1*x2*x3*x4 + x1*x2*x4^2 + x1*x4^3 + x2^4 + x2^2*x3^2 + 2*x3^4 + 2*x3^3*x4 + 4*x3^2*x4^2 + 2*x3*x4^3 + 2*x4^4
8,4*x1^4 + 2*x1*x3^2*x4 + 2*x2^3*x3 + 2*x3*x4^3 + 4*x4^4
7,4*x1^3*x4 + x1^2*x2*x3 + 4*x1^2*x3^2 + 3*x1*x2^2*x3 + 3*x1*x2^2*x4 + 4*x2^3*x3 + 3*x2^2*x3*x4 + x2^2*x4^2 + 3*x2*x3^3 + x2*x3*x4^2 + 3*x2*x4^3 + 3*x3^3*x4 + x4^4
7,3*x1^3*x3 + 3*x1^2*x3^2 + 2*x1^2*x3*x4 + 2*x1*x2^2*x4 + x1*x3*x4^2 + 3*x1*x4^3 + 4*x2^3*x4 + x2*x3^3 + 4*x2*x4^3 + 2*x3^3*x4
9,4*x1^4 + 2*x1^3*x3 + 4*x1^3*x4 + 4*x1^2*x2^2 + 2*x1^2*x2*x4 + x1^2*x3^2 + 2*x1^2*x4^2 + 2*x1*x2^3 + 4*x1*x2^2*x3 + 4*x1*x2^2*x4 + x1*x2*x3^2 + 2*x1*x2*x3*x4 + 4*x1*x3^2*x4 + 2*x1*x3*x4^2 + 3*x2^4 + x2^3*x3 + 4*x2^3*x4 + 3*x2^2*x3^2 + 3*x2^2*x4^2 + 2*x2*x3^3 + 3*x2*x3^2*x4 + 4*x2*x4^3 + x3^4 + 3*x3^3*x4 + 2*x3^2*x4^2 + 3*x3*x4^3 + x4^4
9,4*x1^4 + 4*x1^3*x4 + x1^2*x2*x3 + x1^2*x2*x4 + 4*x1^2*x3^2 + 3*x1^2*x3*x4 + 2*x1*x2^3 + 3*x1*x2^2*x3 + 2*x1*x2^2*x4 + 4*x1*x2*x3^2 + 4*x1*x2*x3*x4 + 2*x1*x2*x4^2 + 2*x1*x3^3 + x1*x3^2*x4 + 4*x1*x3*x4^2 + 2*x1*x4^3 + 3*x2^3*x3 + 4*x2^2*x3^2 + 2*x2^2*x3*x4 + x2*x3^3 + x2*x3^2*x4 + 3*x2*x3*x4^2 + 4*x2*x4^3 + 2*x3^4 + 3*x3*x4^3 + 2*x4^4
9,x1^4 + x1^3*x2 + x1^3*x3 + 2*x1^3*x4 + x1^2*x2^2 + 4*x1^2*x2*x3 + 3*x1^2*x2*x4 + 2*x1^2*x3^2 + 3*x1^2*x3*x4 + 4*x1^2*x4^2 + x1*x2^2*x3 + x1*x2^2*x4 + x1*x2*x3^2 + 2*x1*x2*x3*x4 + 2*x1*x2*x4^2 + 3*x1*x3^3 + x1*x3^2*x4 + 4*x1*x3*x4^2 + 4*x1*x4^3 + 3*x2^4 + x2^3*x4 + 3*x2^2*x3^2 + 4*x2^2*x3*x4 + 4*x2^2*x4^2 + x2*x3^3 + 2*x2*x3^2*x4 + x2*x3*x4^2 + x3^4 + 2*x3^3*x4 + x3^2*x4^2 + 3*x3*x4^3 + 2*x4^4
9,4*x1^4 + 2*x1^3*x2 + x1^3*x3 + 3*x1^3*x4 + 3*x1^2*x2^2 + 4*x1^2*x2*x3 + 2*x1^2*x2*x4 + 4*x1^2*x3^2 + x1^2*x3*x4 + x1*x2^3 + 4*x1*x2^2*x3 + 4*x1*x2^2*x4 + 4*x1*x3^3 + 3*x1*x3^2*x4 + x1*x3*x4^2 + 4*x1*x4^3 + 3*x2^3*x3 + 3*x2^3*x4 + x2^2*x3^2 + x2^2*x3*x4 + x2^2*x4^2 + 2*x2*x3^3 + x2*x3^2*x4 + 4*x2*x4^3 + 3*x3^4 + 4*x3^3*x4 + 2*x3^2*x4^2 + 2*x3*x4^3 + 2*x4^4
9,4*x1^4 + 3*x1^3*x2 + 2*x1^2*x2^2 + 4*x1^2*x2*x3 + 2*x1^2*x3^2 + 3*x1^2*x3*x4 + x1^2*x4^2 + 4*x1*x2^2*x3 + 4*x1*x2^2*x4 + x1*x2*x3^2 + x1*x2*x3*x4 + 3*x1*x2*x4^2 + 3*x1*x3^3 + 2*x1*x3^2*x4 + 2*x1*x3*x4^2 + 2*x2^4 + 4*x2^3*x3 + 4*x2^2*x3^2 + 4*x2^2*x3*x4 + 4*x2^2*x4^2 + 2*x2*x3^2*x4 + 3*x2*x4^3 + 4*x3^4 + x3^3*x4 + 4*x3^2*x4^2 + 2*x3*x4^3 + x4^4
9,3*x1^3*x3 + 2*x1^3*x4 + 4*x1^2*x2^2 + 3*x1^2*x2*x3 + 4*x1^2*x2*x4 + x1^2*x3^2 + 4*x1^2*x3*x4 + x1^2*x4^2 + 2*x1*x2^2*x3 + 3*x1*x2*x3^2 + x1*x2*x3*x4 + 3*x1*x2*x4^2 + 2*x1*x3^3 + x1*x3^2*x4 + 2*x1*x3*x4^2 + 2*x1*x4^3 + 4*x2^4 + 3*x2^3*x3 + 4*x2^3*x4 + 3*x2^2*x3^2 + x2^2*x3*x4 + x2^2*x4^2 + 4*x2*x3^3 + 4*x2*x3^2*x4 + x2*x3*x4^2 + 4*x2*x4^3 + x3^4 + 2*x3^3*x4 + x3^2*x4^2 + 3*x3*x4^3 + x4^4
9,2*x1^4 + 4*x1^3*x2 + 4*x1^3*x3 + 4*x1^3*x4 + 3*x1^2*x2^2 + x1^2*x2*x3 + 3*x1^2*x2*x4 + 3*x1^2*x3^2 + 2*x1^2*x3*x4 + 4*x1^2*x4^2 + 2*x1*x2^3 + 4*x1*x2^2*x3 + 2*x1*x2^2*x4 + 2*x1*x2*x3^2 + 3*x1*x2*x3*x4 + 2*x1*x3^3 + x1*x3^2*x4 + 2*x1*x3*x4^2 + x2^3*x3 + 2*x2^3*x4 + 4*x2^2*x3*x4 + 2*x2^2*x4^2 + 4*x2*x3^3 + 3*x2*x3^2*x4 + x2*x3*x4^2 + 3*x2*x4^3 + 4*x3^4 + 2*x3^3*x4 + x3^2*x4^2 + 4*x3*x4^3 + 3*x4^4
